epoch,dice_coefficient,f1_score,iou_metric,loss,val_dice_coefficient,val_f1_score,val_iou_metric,val_loss
14,0.9660433530807495,0.9729818105697632,0.9346038103103638,0.047957342118024826,0.9634495973587036,0.9704403877258301,0.929800808429718,0.0523536391556263
15,0.9668395519256592,0.9736160039901733,0.9360873103141785,0.04675651714205742,0.9640880227088928,0.970089852809906,0.9309968948364258,0.05311056971549988
16,0.9673588275909424,0.9740204215049744,0.9370597004890442,0.045990679413080215,0.9643470048904419,0.9707379937171936,0.931487500667572,0.05191123113036156
17,0.9682276248931885,0.9747300744056702,0.9386808276176453,0.044690173119306564,0.9654901027679443,0.9714764356613159,0.9336016774177551,0.05058470740914345
18,0.9687768220901489,0.97516268491745,0.9397103786468506,0.04390454664826393,0.9653075337409973,0.9712832570075989,0.9332675933837891,0.05089268460869789
19,0.9692823886871338,0.9755597710609436,0.9406573176383972,0.043173570185899734,0.9655935764312744,0.9715953469276428,0.9338098168373108,0.05042659118771553
20,0.9696634411811829,0.9758639335632324,0.9413732290267944,0.042624279856681824,0.9661872386932373,0.9721023440361023,0.9349130392074585,0.04933227598667145
21,0.9702747464179993,0.9763562083244324,0.9425187706947327,0.041741035878658295,0.9668803811073303,0.9726293087005615,0.9362035989761353,0.04859305918216705
22,0.970873236656189,0.9768486022949219,0.9436461329460144,0.04088808223605156,0.9664411544799805,0.9723291993141174,0.9353996515274048,0.04911072924733162
23,0.9713613390922546,0.9772521257400513,0.9445662498474121,0.040176793932914734,0.967677891254425,0.9731627106666565,0.9377037286758423,0.04781493917107582
24,0.9712070226669312,0.9770774841308594,0.9442826509475708,0.040518756955862045,0.9633051753044128,0.9697145819664001,0.9295616745948792,0.05479532852768898
25,0.9718164205551147,0.9775984287261963,0.9454267621040344,0.039565395563840866,0.9679524898529053,0.9735287427902222,0.9382210373878479,0.04699508100748062
26,0.9728183150291443,0.9784387350082397,0.9473158121109009,0.03811763972043991,0.9679381251335144,0.9734066724777222,0.9381963014602661,0.047417376190423965
27,0.9731479287147522,0.9786925315856934,0.9479387998580933,0.03766818344593048,0.9684960842132568,0.9733850955963135,0.9392301440238953,0.047556258738040924
28,0.973420262336731,0.9789028763771057,0.9484536051750183,0.03728945180773735,0.9691022634506226,0.9738497138023376,0.9403774738311768,0.046931568533182144
29,0.9738122224807739,0.9792237281799316,0.9491936564445496,0.036746952682733536,0.9688999652862549,0.9738146066665649,0.9400040507316589,0.04679185897111893
30,0.9740628600120544,0.9794061779975891,0.9496688842773438,0.03640514984726906,0.9687586426734924,0.9738101363182068,0.9397463798522949,0.04701310396194458
31,0.9745269417762756,0.9797982573509216,0.9505496621131897,0.035745769739151,0.9691555500030518,0.9740062355995178,0.9404842257499695,0.04658349230885506
32,0.9749300479888916,0.9801278114318848,0.9513155817985535,0.03517330065369606,0.9693989157676697,0.9741570949554443,0.9409511089324951,0.04631048068404198
33,0.9751867651939392,0.9803266525268555,0.9518005847930908,0.034819331020116806,0.9696279168128967,0.9740583300590515,0.9413731098175049,0.04681030288338661
34,0.9754947423934937,0.9805813431739807,0.9523885250091553,0.0343928337097168,0.9684812426567078,0.9736936688423157,0.9392419457435608,0.0473085381090641
35,0.9757426977157593,0.980762779712677,0.9528585076332092,0.03406216576695442,0.969103217124939,0.9741442799568176,0.9404116868972778,0.046563856303691864
36,0.97614586353302,0.9811156392097473,0.9536259174346924,0.033497005701065063,0.9705103635787964,0.9746125340461731,0.9430528879165649,0.04612361267209053
37,0.9763712882995605,0.9812824726104736,0.9540572166442871,0.03319546580314636,0.970196545124054,0.9747388958930969,0.9424668550491333,0.04564718157052994
38,0.9767937064170837,0.981634259223938,0.9548614025115967,0.032598577439785004,0.9705249071121216,0.9749953150749207,0.9430854320526123,0.04528399929404259
39,0.977074384689331,0.9818569421768188,0.9553957581520081,0.0322151742875576,0.9704674482345581,0.9748903512954712,0.9429800510406494,0.04553871974349022
40,0.9772764444351196,0.9820166230201721,0.9557817578315735,0.031946878880262375,0.9708036184310913,0.9748740792274475,0.9436101317405701,0.04567895084619522
41,0.9775051474571228,0.9821926355361938,0.9562177658081055,0.03163328394293785,0.970825731754303,0.9751161932945251,0.9436686038970947,0.045154884457588196
