epoch,dice_coefficient,f1_score,iou_metric,loss,val_dice_coefficient,val_f1_score,val_iou_metric,val_loss
0,0.7433342337608337,0.7886493802070618,0.6328780055046082,0.4265271723270416,0.325680136680603,0.33169427514076233,0.19660623371601105,2.0942156314849854
1,0.9127206206321716,0.9315520524978638,0.8404094576835632,0.15585553646087646,0.8905642628669739,0.9076021313667297,0.8043109178543091,0.20198413729667664
2,0.9292129278182983,0.943743109703064,0.868448793888092,0.12860457599163055,0.9323808550834656,0.9451125264167786,0.873900830745697,0.12461977452039719
3,0.9364335536956787,0.9490071535110474,0.8810320496559143,0.11699341982603073,0.9384498000144958,0.9501361846923828,0.8845545649528503,0.11402364075183868
4,0.9406498670578003,0.952427327632904,0.8884566426277161,0.10685395449399948,0.942099928855896,0.9523736834526062,0.8910201191902161,0.10373122245073318
5,0.944831907749176,0.9558069705963135,0.8958917856216431,0.0976843610405922,0.9451526999473572,0.955645740032196,0.8964502215385437,0.09744472801685333
6,0.9485663771629333,0.9590004086494446,0.9025866389274597,0.08662822842597961,0.9490087032318115,0.9590038061141968,0.9033829569816589,0.08593542873859406
7,0.9519088268280029,0.9614448547363281,0.9086191058158875,0.08122482150793076,0.9520189166069031,0.9610328078269958,0.9088195562362671,0.08168250322341919
8,0.9537785649299622,0.9627594351768494,0.9120071530342102,0.07839007675647736,0.9532061815261841,0.9619107842445374,0.9109623432159424,0.07984501868486404
9,0.95604407787323,0.9648429751396179,0.9161414504051208,0.07087976485490799,0.9566318988800049,0.9654385447502136,0.9172359108924866,0.06323792040348053
10,0.9595807790756226,0.968062698841095,0.922642171382904,0.058237072080373764,0.9587058424949646,0.9662491083145142,0.9210487008094788,0.06133010983467102
11,0.9610573649406433,0.9691753387451172,0.925363302230835,0.05600918084383011,0.9597932696342468,0.9673994779586792,0.9230453372001648,0.0592183880507946
12,0.962143063545227,0.969982385635376,0.9273640513420105,0.05434514954686165,0.9597683548927307,0.9678815603256226,0.9229916334152222,0.05818948149681091
13,0.9632307291030884,0.9708220958709717,0.9293736815452576,0.05270710960030556,0.9608082175254822,0.9679749608039856,0.9249195456504822,0.05773900821805
14,0.9640948176383972,0.9714721441268921,0.9309778809547424,0.051388218998909,0.9620469212532043,0.9691728949546814,0.9272106885910034,0.05558006465435028
15,0.9648885726928711,0.9720715880393982,0.9324490427970886,0.0502147376537323,0.9621410965919495,0.9694855809211731,0.9273878931999207,0.05485083907842636
16,0.9657222032546997,0.9727448225021362,0.9340007305145264,0.048951566219329834,0.9625146389007568,0.9694426655769348,0.9280762672424316,0.0549476258456707
17,0.9663912057876587,0.9732609987258911,0.9352470636367798,0.04795597866177559,0.9635441899299622,0.9702631831169128,0.9299768209457397,0.05340871214866638
18,0.9671912789344788,0.9739001393318176,0.9367406368255615,0.04676569998264313,0.9646152853965759,0.970880925655365,0.9319702982902527,0.05230395123362541
19,0.9677276015281677,0.9743291735649109,0.9377447962760925,0.045918986201286316,0.9648377299308777,0.971047043800354,0.9323835372924805,0.0518009327352047
20,0.968049168586731,0.9745838046073914,0.9383482336997986,0.045221958309412,0.9650334715843201,0.9712547659873962,0.9327664971351624,0.05126146227121353
21,0.9685463905334473,0.9749772548675537,0.9392773509025574,0.04442514106631279,0.9654326438903809,0.9715512990951538,0.933492124080658,0.05071327090263367
22,0.9693211913108826,0.9756082892417908,0.940728485584259,0.0432564876973629,0.9654430150985718,0.9713465571403503,0.9335072636604309,0.05102542042732239
23,0.9699543714523315,0.976121723651886,0.9419177770614624,0.04231308028101921,0.9665681719779968,0.9723674654960632,0.9356185793876648,0.04926338419318199
24,0.9703109264373779,0.9763973355293274,0.9425880312919617,0.04179849475622177,0.9668589234352112,0.9725205302238464,0.9361530542373657,0.048949819058179855
25,0.9707261919975281,0.9767146706581116,0.9433704018592834,0.04120554029941559,0.9668379426002502,0.9723984599113464,0.936124861240387,0.04904184117913246
26,0.9712584018707275,0.9771493673324585,0.9443700313568115,0.04041975364089012,0.966847836971283,0.972647488117218,0.9361488819122314,0.048757363110780716
27,0.9716906547546387,0.977495014667511,0.9451848864555359,0.03981033340096474,0.9677859544754028,0.9731033444404602,0.9378929734230042,0.047950856387615204
28,0.9720519781112671,0.9777776598930359,0.945866584777832,0.0392916165292263,0.9673709869384766,0.9727175831794739,0.937131941318512,0.04885520786046982
29,0.9724446535110474,0.9780969619750977,0.9466075897216797,0.038738854229450226,0.9679242968559265,0.9732687473297119,0.9381625652313232,0.047872643917798996
30,0.972866952419281,0.9784387946128845,0.9474039673805237,0.0381261482834816,0.9684497117996216,0.9734072089195251,0.9391345381736755,0.04758906736969948
31,0.9731796979904175,0.9786874651908875,0.9479947090148926,0.037692517042160034,0.9686973094940186,0.9736210107803345,0.9396122097969055,0.0471479557454586
32,0.973475456237793,0.9789155125617981,0.948555588722229,0.03727412596344948,0.9681668281555176,0.9737303853034973,0.9386159181594849,0.04675432667136192
33,0.9739278554916382,0.9792957305908203,0.9494099617004395,0.03662903234362602,0.9683555364608765,0.9737052321434021,0.9389746189117432,0.0469084195792675
34,0.9740857481956482,0.9794063568115234,0.9497115612030029,0.03641335666179657,0.9692931175231934,0.9739621877670288,0.9407325983047485,0.047019053250551224
35,0.9744247198104858,0.9796808958053589,0.950354278087616,0.035935353487730026,0.9689561128616333,0.9739376902580261,0.940104067325592,0.04671340063214302
36,0.9746786952018738,0.9798901677131653,0.9508357048034668,0.035568468272686005,0.9696356058120728,0.9739813208580017,0.9413748979568481,0.046985555440187454
37,0.9750561118125916,0.980200469493866,0.9515507221221924,0.03504567965865135,0.969282865524292,0.9739809036254883,0.940729558467865,0.04685742035508156
38,0.9762902855873108,0.9813514351844788,0.9538980722427368,0.03324440121650696,0.9705535769462585,0.9751048684120178,0.9431178569793701,0.04490753263235092
39,0.9768515229225159,0.9818775057792664,0.9549657702445984,0.03244504705071449,0.9707030057907104,0.9751640558242798,0.9433985352516174,0.04494336619973183
40,0.9771444201469421,0.982132077217102,0.9555229544639587,0.03205277398228645,0.9706664085388184,0.9751409888267517,0.94333416223526,0.045048292726278305
41,0.9773722887039185,0.9823288321495056,0.9559573531150818,0.03174658864736557,0.9707903265953064,0.9751810431480408,0.9435667991638184,0.04513527825474739
42,0.9775673747062683,0.9824951887130737,0.9563285708427429,0.031486909836530685,0.9708815217018127,0.9751925468444824,0.943739116191864,0.045235488563776016
