epoch,dice_coefficient,f1_score,iou_metric,loss,val_dice_coefficient,val_f1_score,val_iou_metric,val_loss
16,0.9634801149368286,0.9709329605102539,0.9298457503318787,0.0527305044233799,0.9609795212745667,0.968104362487793,0.9252323508262634,0.05790992081165314
17,0.9640423059463501,0.9713649153709412,0.9308866858482361,0.05184689536690712,0.9616239666938782,0.9686506390571594,0.9264259934425354,0.05689537525177002
18,0.9647083878517151,0.9718937873840332,0.9321216344833374,0.05080314725637436,0.9620754718780518,0.9692984819412231,0.9272597432136536,0.05544678866863251
19,0.9651411175727844,0.9722009897232056,0.9329288005828857,0.050161413848400116,0.9628264307975769,0.9693734645843506,0.9286453127861023,0.055432308465242386
20,0.9660516977310181,0.9729509949684143,0.9346191883087158,0.048746660351753235,0.9631497263908386,0.9698204398155212,0.929242730140686,0.05437958985567093
21,0.9661616683006287,0.9730079770088196,0.9348238110542297,0.048581983894109726,0.9632230401039124,0.9700197577476501,0.9293845891952515,0.05410162732005119
22,0.96693354845047,0.9736503958702087,0.9362635612487793,0.04738513007760048,0.9643174409866333,0.9704680442810059,0.9314184784889221,0.05336697772145271
23,0.9672964811325073,0.9739226698875427,0.9369392395019531,0.04685824736952782,0.9637563824653625,0.9702714085578918,0.9303774237632751,0.053798288106918335
24,0.9678034782409668,0.9743481874465942,0.9378876090049744,0.04606857895851135,0.9645835161209106,0.9708794951438904,0.9319136738777161,0.052320465445518494
25,0.9680610299110413,0.9745590686798096,0.9383698105812073,0.04539168253540993,0.9649010300636292,0.9710022807121277,0.9324962496757507,0.05197105556726456
26,0.9685589075088501,0.9749646186828613,0.9393014907836914,0.04456047713756561,0.9652604460716248,0.9714353680610657,0.9331718683242798,0.051131464540958405
27,0.9686409831047058,0.9749980568885803,0.9394523501396179,0.04446124657988548,0.9652767777442932,0.9714459180831909,0.9331939816474915,0.05099062994122505
28,0.9690755009651184,0.9753638505935669,0.9402685165405273,0.043771665543317795,0.9657902121543884,0.9716716408729553,0.9341537356376648,0.05060410872101784
29,0.9697539806365967,0.9759296774864197,0.9415397644042969,0.042772047221660614,0.9659762382507324,0.9718835353851318,0.9344997406005859,0.050152089446783066
30,0.9700312614440918,0.9761388897895813,0.942058801651001,0.0423574261367321,0.9662796258926392,0.9721155762672424,0.9350777268409729,0.04981384053826332
31,0.9702970385551453,0.9763522148132324,0.942558765411377,0.04196012392640114,0.9668598175048828,0.9724158644676208,0.9361484050750732,0.04922850802540779
32,0.9704839587211609,0.9764849543571472,0.9429118037223816,0.04168933257460594,0.9661116600036621,0.9722297191619873,0.934763491153717,0.04949801787734032
33,0.9708594679832458,0.9767935872077942,0.9436185956001282,0.041131701320409775,0.9667893648147583,0.9725215435028076,0.9360170364379883,0.048996955156326294
34,0.9710789322853088,0.9769739508628845,0.9440290331840515,0.04080541059374809,0.9671859741210938,0.9728071093559265,0.9367632865905762,0.04847339540719986
35,0.9714516997337341,0.9772855043411255,0.9447323679924011,0.04025181010365486,0.9671620726585388,0.9728274345397949,0.936720609664917,0.04853719472885132
36,0.971828281879425,0.9776013493537903,0.9454397559165955,0.039699453860521317,0.9675261378288269,0.9729142189025879,0.9373959302902222,0.048432301729917526
37,0.9720128774642944,0.9777429699897766,0.945788562297821,0.03943587839603424,0.9679310321807861,0.9732097387313843,0.9381620287895203,0.0480358824133873
38,0.9723217487335205,0.9779934883117676,0.9463729858398438,0.03899247199296951,0.9679366946220398,0.9731472730636597,0.9381747245788574,0.04803911969065666
39,0.9724590182304382,0.9780867695808411,0.9466338753700256,0.0388018973171711,0.9681788086891174,0.9735168218612671,0.9386268258094788,0.04744197055697441
40,0.9728182554244995,0.9783896207809448,0.9473105072975159,0.03828759118914604,0.9685084223747253,0.9735251069068909,0.9392470121383667,0.04762060195207596
41,0.9731672406196594,0.9786816239356995,0.9479692578315735,0.03778114914894104,0.968326210975647,0.9733998775482178,0.9389010667800903,0.04772156476974487
42,0.973307192325592,0.978778064250946,0.9482341408729553,0.037576645612716675,0.9688395261764526,0.9737598896026611,0.939861536026001,0.04712449386715889
43,0.9735888838768005,0.9790076017379761,0.9487665891647339,0.03717933967709541,0.9684067964553833,0.9736250638961792,0.9390590190887451,0.047441668808460236
44,0.973744809627533,0.9791305661201477,0.9490618109703064,0.03696172684431076,0.969085156917572,0.973807692527771,0.9403272271156311,0.04719461873173714
45,0.9739333987236023,0.979283332824707,0.949418842792511,0.03668604791164398,0.9680551886558533,0.9729295969009399,0.938433051109314,0.05010426044464111
46,0.9724243879318237,0.9779841303825378,0.9465727210044861,0.039056889712810516,0.9690539836883545,0.973959743976593,0.9402714967727661,0.04677543789148331
47,0.9744589924812317,0.9797341823577881,0.9504147171974182,0.03591105341911316,0.9690658450126648,0.9740706086158752,0.9402999877929688,0.046641089022159576
48,0.974723219871521,0.979941725730896,0.9509158730506897,0.035545315593481064,0.9693487286567688,0.9738863110542297,0.940829336643219,0.04721434414386749
49,0.9748913645744324,0.9800751209259033,0.9512346982955933,0.03532041981816292,0.9694293141365051,0.9742964506149292,0.9409879446029663,0.046464916318655014
50,0.9749571681022644,0.9801077842712402,0.951360285282135,0.035232435911893845,0.9688116312026978,0.9738621115684509,0.9398394823074341,0.047157611697912216
51,0.9751107096672058,0.9802315831184387,0.951652467250824,0.0350123830139637,0.9693982005119324,0.9740606546401978,0.9409196972846985,0.04679427295923233
52,0.9752837419509888,0.980378270149231,0.9519794583320618,0.03476862236857414,0.9699649810791016,0.974392294883728,0.941984236240387,0.046470850706100464
53,0.9754254817962646,0.9804871082305908,0.9522489309310913,0.03457043319940567,0.9697725176811218,0.9745421409606934,0.9416279196739197,0.04597780853509903
54,0.9755009412765503,0.9805305600166321,0.9523917436599731,0.03447059169411659,0.9700259566307068,0.9745092988014221,0.9421128630638123,0.046483103185892105
55,0.9757393002510071,0.9807333946228027,0.952846109867096,0.034122731536626816,0.96954745054245,0.9743399024009705,0.9412125945091248,0.046382877975702286
56,0.975885808467865,0.980854868888855,0.9531241655349731,0.03391989320516586,0.9698074460029602,0.9743296504020691,0.9417002201080322,0.04656195268034935
57,0.9760242700576782,0.9809665083885193,0.9533871412277222,0.03372879698872566,0.9699330925941467,0.9743168354034424,0.9419318437576294,0.04656975343823433
58,0.9762320518493652,0.9811388254165649,0.9537817239761353,0.03343097120523453,0.9703071117401123,0.9746767282485962,0.9426394701004028,0.046256884932518005
59,0.9771780967712402,0.9820252060890198,0.9555832147598267,0.03204368054866791,0.9710507392883301,0.975354790687561,0.9440468549728394,0.044928885996341705
60,0.9775497913360596,0.9823592305183411,0.9562928676605225,0.03151227533817291,0.9711102247238159,0.9753818511962891,0.9441600441932678,0.04499917849898338
61,0.9777343273162842,0.9825178980827332,0.9566442370414734,0.03126085177063942,0.9711084961891174,0.9753987789154053,0.9441586136817932,0.044998567551374435
62,0.9778661727905273,0.9826332926750183,0.9568960070610046,0.031083691865205765,0.9711204171180725,0.9753946661949158,0.9441835284233093,0.04507730156183243
63,0.9779455065727234,0.9826946258544922,0.9570457935333252,0.030984988436102867,0.9711021184921265,0.975389838218689,0.9441489577293396,0.04513716697692871
64,0.9780470132827759,0.9827784299850464,0.9572402834892273,0.0308476984500885,0.9711935520172119,0.9754041433334351,0.9443197846412659,0.04519420489668846
65,0.9781404137611389,0.9828702211380005,0.9574185013771057,0.030712034553289413,0.9712584614753723,0.975445032119751,0.9444436430931091,0.04516451805830002
66,0.9781864285469055,0.9829092621803284,0.9575059413909912,0.03065340220928192,0.9712619185447693,0.9754501581192017,0.9444502592086792,0.04518134146928787
67,0.9781979322433472,0.9829200506210327,0.9575282335281372,0.030634524300694466,0.9712867140769958,0.9754530787467957,0.9444969892501831,0.04517093673348427
68,0.9781949520111084,0.9829157590866089,0.9575225114822388,0.030636951327323914,0.9712612628936768,0.975448727607727,0.9444493651390076,0.04518682509660721
69,0.9782217144966125,0.9829346537590027,0.9575744271278381,0.030607100576162338,0.9712880253791809,0.9754489064216614,0.9444997310638428,0.04519855976104736
70,0.9782331585884094,0.9829475283622742,0.9575952291488647,0.030590461567044258,0.9712736010551453,0.975449800491333,0.9444730877876282,0.045222919434309006
71,0.9782373309135437,0.9829493761062622,0.9576025605201721,0.030584966763854027,0.9712669849395752,0.9754487872123718,0.9444605708122253,0.045211464166641235
72,0.978252649307251,0.9829623699188232,0.9576330184936523,0.03056386299431324,0.9712840914726257,0.9754456877708435,0.9444925785064697,0.0452352836728096
73,0.978266179561615,0.9829736948013306,0.957659125328064,0.030545054003596306,0.9712661504745483,0.975445568561554,0.944459855556488,0.0452413335442543
74,0.9782754182815552,0.9829813838005066,0.9576762914657593,0.030536750331521034,0.9713032841682434,0.9754490256309509,0.9445288181304932,0.04524115100502968
75,0.9782884120941162,0.9829904437065125,0.9577021598815918,0.03051806427538395,0.971268892288208,0.975448727607727,0.9444652199745178,0.045241061598062515
76,0.9782827496528625,0.9829843044281006,0.9576903581619263,0.030526652932167053,0.971295177936554,0.9754432439804077,0.9445146918296814,0.04526640847325325
77,0.9782987833023071,0.9830003380775452,0.957720935344696,0.0305069200694561,0.9712833762168884,0.9754483103752136,0.9444922804832458,0.045263975858688354
78,0.978308379650116,0.9830087423324585,0.9577392339706421,0.03049166314303875,0.9712793827056885,0.9754392504692078,0.944485068321228,0.04527699947357178
79,0.9783154129981995,0.9830147624015808,0.9577529430389404,0.030485404655337334,0.9712956547737122,0.9754418730735779,0.9445154666900635,0.045291587710380554
