epoch,dice_coefficient,f1_score,iou_metric,loss,val_dice_coefficient,val_f1_score,val_iou_metric,val_loss
0,0.3996467590332031,0.46317747235298157,0.2713002562522888,0.9588351845741272,0.6153265833854675,0.7200276851654053,0.44868749380111694,0.6214226484298706
1,0.7033132910728455,0.7701977491378784,0.5479919910430908,0.45921576023101807,0.7261559963226318,0.7912124991416931,0.573074460029602,0.4123809039592743
2,0.7862841486930847,0.8322171568870544,0.6508512496948242,0.3292444050312042,0.7829702496528625,0.8386284112930298,0.6456795930862427,0.32666903734207153
3,0.8323904871940613,0.8713135719299316,0.7149799466133118,0.26518917083740234,0.8027639985084534,0.8574944138526917,0.6726213097572327,0.2923979163169861
4,0.8522213101387024,0.8866258263587952,0.7443260550498962,0.2344779670238495,0.8415771722793579,0.8767322897911072,0.7286974787712097,0.25058823823928833
5,0.8657293319702148,0.8969962000846863,0.7649001479148865,0.21280910074710846,0.8405138850212097,0.8837114572525024,0.7265478372573853,0.23835749924182892
6,0.8762241005897522,0.905031681060791,0.7811548113822937,0.19562992453575134,0.8572155833244324,0.8933868408203125,0.7516394853591919,0.21848861873149872
7,0.883549690246582,0.9105777740478516,0.7927209734916687,0.1831691414117813,0.8671550750732422,0.8982211351394653,0.7668967843055725,0.20782765746116638
8,0.8893046975135803,0.9148169755935669,0.8019192218780518,0.17295688390731812,0.8805631399154663,0.9073125123977661,0.7878332734107971,0.18768271803855896
9,0.8949142098426819,0.9189885854721069,0.8109760284423828,0.16290093958377838,0.8839728832244873,0.9083566069602966,0.7932744026184082,0.18316395580768585
10,0.8993745446205139,0.9222952127456665,0.8182312250137329,0.154994934797287,0.8907247185707092,0.9154952168464661,0.8041864037513733,0.1679406613111496
11,0.9040535688400269,0.9264125227928162,0.8259300589561462,0.14686132967472076,0.8920257687568665,0.9181273579597473,0.8060994744300842,0.16549134254455566
12,0.9091107845306396,0.9305363893508911,0.8343114256858826,0.1386071890592575,0.9041745066642761,0.926763117313385,0.826111376285553,0.14653807878494263
13,0.9135907292366028,0.9339064955711365,0.8418201804161072,0.1316361278295517,0.9043691158294678,0.9274553656578064,0.8264394998550415,0.1449185311794281
14,0.9176279306411743,0.936897337436676,0.8486274480819702,0.12535150349140167,0.9127323627471924,0.931899905204773,0.8403882384300232,0.1350298672914505
15,0.9211565256118774,0.9393983483314514,0.8546249866485596,0.11998949199914932,0.918307363986969,0.9362491965293884,0.8497889637947083,0.12634845077991486
16,0.9239751696586609,0.9414028525352478,0.8594486713409424,0.11574398726224899,0.9212567210197449,0.9401063919067383,0.8547954559326172,0.11850270628929138
17,0.9268631935119629,0.9434947371482849,0.8644079566001892,0.1112879067659378,0.9226499199867249,0.9412764310836792,0.8571975827217102,0.11524856835603714
18,0.9297494292259216,0.9456176161766052,0.8693941235542297,0.10678328573703766,0.92740398645401,0.943772554397583,0.8653396368026733,0.10995051264762878
19,0.931630551815033,0.9469849467277527,0.8726633191108704,0.10389517992734909,0.9284965991973877,0.9446976780891418,0.8672597408294678,0.10843034088611603
20,0.9339056015014648,0.948701024055481,0.876628041267395,0.1003844141960144,0.9315614700317383,0.9452202320098877,0.8725697994232178,0.10722903162240982
21,0.9353837370872498,0.9497177600860596,0.8792100548744202,0.09802895784378052,0.9349280595779419,0.948264479637146,0.8784041404724121,0.10119999945163727
22,0.9372440576553345,0.9511199593544006,0.8824761509895325,0.09511157125234604,0.9355611205101013,0.9503830075263977,0.8795447945594788,0.09674668312072754
23,0.9385126233100891,0.9520655274391174,0.8847149014472961,0.09306280314922333,0.9373471140861511,0.9502557516098022,0.8826466798782349,0.09637413918972015
24,0.9387248754501343,0.9521762728691101,0.885088324546814,0.0928385779261589,0.9390611052513123,0.9518069624900818,0.8857364654541016,0.09337598830461502
25,0.9409756064414978,0.9538904428482056,0.8890713453292847,0.08921870589256287,0.9383141994476318,0.9521930813789368,0.8843583464622498,0.09279214590787888
26,0.9421417713165283,0.9547706246376038,0.8911393284797668,0.08725813031196594,0.9408345818519592,0.9537268877029419,0.8888188600540161,0.08929362893104553
