epoch,dice_coefficient,f1_score,iou_metric,loss,val_dice_coefficient,val_f1_score,val_iou_metric,val_loss
0,0.6460152268409729,0.6899378299713135,0.5155988335609436,0.5393866896629333,0.7455421686172485,0.7744886875152588,0.5976594090461731,0.4790586829185486
1,0.8873928189277649,0.9210450649261475,0.7991065979003906,0.18424849212169647,0.883419930934906,0.9116340279579163,0.7924983501434326,0.19310703873634338
2,0.9132516980171204,0.9364624619483948,0.8414285778999329,0.13752016425132751,0.9105218648910522,0.928461492061615,0.8367923498153687,0.1487545520067215
3,0.9250994324684143,0.9434463381767273,0.8615015745162964,0.11620897054672241,0.9209800362586975,0.9374535083770752,0.854485273361206,0.12678445875644684
4,0.9322996735572815,0.948606014251709,0.8739073276519775,0.10409631580114365,0.9308549761772156,0.9457541108131409,0.871412456035614,0.10861898958683014
5,0.9372528791427612,0.9520889520645142,0.8825569748878479,0.0958988294005394,0.9345980882644653,0.9485743045806885,0.8779526948928833,0.10146328806877136
6,0.9406155347824097,0.9544158577919006,0.8884904384613037,0.090217225253582,0.9378974437713623,0.9519708156585693,0.8836991190910339,0.09433721750974655
7,0.9432805180549622,0.9563585519790649,0.8932119607925415,0.08575832843780518,0.9419800043106079,0.9542190432548523,0.890902578830719,0.09003937989473343
8,0.9456148147583008,0.9580461978912354,0.897369921207428,0.08184982091188431,0.9450244903564453,0.9572718143463135,0.896301805973053,0.08346989750862122
9,0.9476980566978455,0.9595285654067993,0.9010944962501526,0.0784139409661293,0.9465562105178833,0.9587140679359436,0.8990314602851868,0.07978472113609314
10,0.949225127696991,0.9605716466903687,0.9038339853286743,0.07587294280529022,0.9477458596229553,0.9597225785255432,0.9011685252189636,0.07759195566177368
11,0.950781524181366,0.961652398109436,0.906635582447052,0.07329617440700531,0.9503780007362366,0.960645854473114,0.9059011936187744,0.0750555619597435
12,0.9522266983985901,0.9626582860946655,0.9092497229576111,0.07089115679264069,0.9503917694091797,0.9601854681968689,0.9059320092201233,0.07518258690834045
13,0.9533892273902893,0.9634798169136047,0.9113520383834839,0.06893306970596313,0.9509775638580322,0.9619461297988892,0.9069995284080505,0.07172789424657822
14,0.9542748332023621,0.9640843272209167,0.9129631519317627,0.06738603115081787,0.9530426263809204,0.9631098508834839,0.9107164740562439,0.06930066645145416
